timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1546868565936,25,147 /js/header-bar.js,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,10873,595,1,1,25,0,0
1546868565965,24,148 /js/libraries/translator.js,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,1753,738,1,1,24,0,0
1546868565994,23,149 /js/libraries/switchuser.js,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,1388,738,1,1,23,0,0
1546868566021,33,150 /,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,2154,510,1,1,32,0,0
1546868566058,23,153 /js/settings.js,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,823,716,1,1,23,0,0
1546868566086,27,152 /css/main.css,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,25382,729,1,1,25,0,0
1546868566117,27,154 /js/logout.js,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,12169,714,1,1,27,0,0
1546868566148,25,155 /web2/settings/idle_logout,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,594,735,1,1,25,0,0
1546868567176,161,156 /,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,3357,779,1,1,161,0,136
1546868567343,26,158 /js/websockets/stomp.min.js,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,8586,728,1,1,25,0,0
1546868567372,25,159 /js/websockets/mana-socket.js,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,4717,863,1,1,24,0,0
1546868567400,26,161 /js/manavet/agenda/agenda-repo.min.js,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,6586,738,1,1,26,0,0
1546868567429,62,157 /js/websockets/sockjs-1.0.3.min.js,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,59082,868,1,1,27,0,0
1546868567495,26,160 /js/websockets/action-handler.js,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,5544,866,1,1,26,0,0
1546868567526,24,164 /external/dierpas/SynchronizeData.jsp,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,480,688,1,1,24,0,0
1546868567554,26,165 /web2/settings/idle_logout,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,594,868,1,1,26,0,0
1546868567586,34,166 /rest/textController/getTexts,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,6952,2938,1,1,33,0,0
1546868567624,77,162 /web2/index,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,18448,776,1,1,75,0,0
1546868567705,30,168 /web2/wojsock/info,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,667,709,1,1,30,0,0
1546868567739,124,163 /manavet/products/Products.jsp,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,108155,662,1,1,49,0,0
1546868567867,70,167 /web2/index,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,18456,776,1,1,68,0,0
1546868567940,58,170 /rest/options/dosageKeys,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,49177,672,1,1,35,0,0
1546868568003,27,172 /font//swiss_721_light-webfont.woff2,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,,true,,16158,684,1,1,26,0,0
1546868568033,27,173 /font//swiss_721_heavy-webfont.woff2,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,,true,,19242,817,1,1,26,0,0
1546868568063,47,171 /font/fontello.woff2,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,,true,,43190,803,1,1,29,0,0
1546868568113,2635,174 /embed/WVbMZ8njAM0,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,18435,429,1,1,2630,0,2422
1546868570750,215,175 /embed/zsGxU2z1wV0,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,17512,647,1,1,204,0,28
1546868570968,33,176 /yts/cssbin/www-player-2x-vflYeu40f.css,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,51812,592,1,1,15,0,0
1546868571004,23,177 /yts/jsbin/www-embed-player-vflnl6Wrc/www-embed-player.js,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,37396,595,1,1,14,0,0
1546868571033,24,180 /yts/jsbin/www-embed-player-vflnl6Wrc/www-embed-player.js,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,37396,595,1,1,15,0,0
1546868571060,26,179 /yts/cssbin/www-player-2x-vflYeu40f.css,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,51812,592,1,1,14,0,0
1546868571089,103,178 /yts/jsbin/player-vflpOZkP0/en_GB/base.js,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,456892,579,1,1,18,0,0
1546868571195,131,181 /js/bg/JOYx3W5PzoQFRZAOzhrT8YIZJDIx1URDMPi7CeVLUwM.js,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,5439,372,1,1,131,0,118
1546868571328,17,182 /yts/jsbin/player-vflpOZkP0/en_GB/remote.js,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,27772,581,1,1,12,0,0
1546868571346,57,183 /sw.js,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,6010,585,1,1,55,0,0
1546868571404,151,184 /web2/wojsock/info,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,665,842,1,1,151,0,123
1546868571556,62,185 /sw.js,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,6041,568,1,1,58,0,0
1546868571619,28,186 /web2/wojsock/info,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,665,842,1,1,28,0,0
1546868571648,27,187 /web2/wojsock/info,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,666,842,1,1,27,0,0
1546868571676,27,190 /youtubei/v1/log_event?alt=json&key=AIzaSyAO_FJ2SlqU8Q4STEHLGCilw_Y9_11qcW8,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,638,3528,1,1,27,0,0
1546868571705,20,189 /youtubei/v1/log_event?alt=json&key=AIzaSyAO_FJ2SlqU8Q4STEHLGCilw_Y9_11qcW8,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,609,3535,1,1,20,0,0
1546868571727,28,188 /web2/wojsock/info,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,666,842,1,1,28,0,0
1546868571756,178,191 /users/e65c5b5e9f854f4cbed26abc244c2b62/test/walkme_e65c5b5e9f854f4cbed26abc244c2b62_https.js,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,4386,369,1,1,177,0,156
1546868571937,116,192 /users/e65c5b5e9f854f4cbed26abc244c2b62/test/settings.txt,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,1480,333,1,1,116,0,0
1546868572057,46,193 /player/resources/wmjQuery171.js,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,33932,308,1,1,29,0,0
1546868572107,138,195 /-ohTaAzzhRs4/AAAAAAAAAAI/AAAAAAAAAAA/c1w5MIWN-hU/s68-c-k-no-mo-rj-c0xffffff/photo.jpg,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,bin,true,,2105,404,1,1,137,0,125
1546868572254,14,196 /-ohTaAzzhRs4/AAAAAAAAAAI/AAAAAAAAAAA/c1w5MIWN-hU/s68-c-k-no-mo-rj-c0xffffff/photo.jpg,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,bin,true,,2105,404,1,1,14,0,0
1546868572273,155,198 /vi/zsGxU2z1wV0/maxresdefault.jpg,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,bin,true,,78872,349,1,1,127,0,114
1546868572430,30,197 /vi/WVbMZ8njAM0/maxresdefault.jpg,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,bin,true,,89651,349,1,1,13,0,0
1546868572463,75,199 /users/e65c5b5e9f854f4cbed26abc244c2b62/test/scripts/prelib-plugin-wmloader-81a6959a-7df4-4cec-bf2b-7d627e329730.js,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,70872,391,1,1,57,0,0
1546868572541,98,200 /player/lib/walkme_lib_20181224-094835-1cc809e2.js,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,287293,326,1,1,29,0,0
1546868572642,21,201 /player/resources/CD/cdHiddenIframeScript_3.js,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,1026,279,1,1,21,0,0
1546868572665,24,202 /player/resources/CD/CDhiddenIframe.compress_v41.html,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,6228,419,1,1,23,0,0
1546868572693,29,209 /player/lib/20181224-094835-1cc809e2/1.2777cfb1.walkme_lib.js,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,24586,337,1,1,26,0,0
1546868572726,1046,208 /EndUserStorage/Get,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,720,475,1,1,1046,0,837
1546868573775,206,207 /EndUserStorage/Remove,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,364,525,1,1,206,0,0
1546868573984,191,212 /player/resources/fonts/lato-regular.js,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,33079,315,1,1,173,0,147
1546868574177,22,213 /player/resources/fonts/widget-font_v3.js,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,6414,317,1,1,22,0,0
1546868574202,163,210 /ToDoList/UserCompletedTasksByIdsAndGoalsIds,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,753,659,1,1,162,0,0
1546868574368,39,214 /player/resources/fonts/opensans.js,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,52075,311,1,1,32,0,0
1546868574410,20,216 /player/lib/20181224-094835-1cc809e2/10.6f417865.walkme_lib.js,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,2808,338,1,1,20,0,0
1546868574431,358,215 /users/e65c5b5e9f854f4cbed26abc244c2b62/test/settings.txt,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,1480,398,1,1,358,0,0
1546868574789,20,218 /player/lib/20181224-094835-1cc809e2/9.e107d8cf.walkme_lib.js,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,8669,337,1,1,19,0,0
1546868574809,946,219 /EndUserStorage/Update,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,364,715,1,1,946,0,739
1546868575757,1461,217 /api/4.0/recording/init,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,396,733,1,1,1461,0,1148
1546868577222,1041,220 /EndUserStorage/Update,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,364,598,1,1,1041,0,832
1546868578266,205,221 /EndUserStorage/Update,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,364,748,1,1,205,0,0
1546868578473,1148,223 /api/4.0/sessions/5643b649-1b6a-43d6-a535-2b0c75f7dc2d/attributes,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,331,547,1,1,1148,0,942
1546868579623,311,222 /api/4.0/sessions/5643b649-1b6a-43d6-a535-2b0c75f7dc2d/attributes,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,331,542,1,1,311,0,0
1546868579936,155,226 /web2/wojsock/info,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,665,842,1,1,155,0,126
1546868580093,1304,224 /event/postEvent,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,246,1304,1,1,1304,0,1095
1546868581399,176,225 /event/tell?r=2,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,246,1403,1,1,176,0,0
1546868581577,931,227 /api/4.0/r,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,328,2903,1,1,931,0,759
1546868582510,1013,230 /event/postEvent,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,246,1304,1,1,1013,0,836
1546868583528,161,231 /web2/wojsock/info,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,665,842,1,1,161,0,134
1546868583691,177,233 /event/tell,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,246,2265,1,1,177,0,0
1546868584871,71,232 /manavet/ClientCreate.jsp,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,16055,667,1,1,70,0,0
1546868584948,24,235 /js/manavet/clientCreate.js,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,1040,752,1,1,24,0,0
1546868584975,24,234 /js/libraries/pro6pp.js,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,12807,881,1,1,24,0,0
1546868585002,22,236 /js/manavet/accounting/zipcodeMessage.js,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,941,872,1,1,22,0,0
1546868585028,249,237 /analytics/analytics/insert,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,342,522,1,1,249,0,228
1546868585280,28,238 /web2/wojsock/info,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,666,842,1,1,28,0,0
1546868585313,995,239 /event/tell,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,246,1456,1,1,995,0,748
1546868586312,148,241 /web2/wojsock/info,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,665,842,1,1,148,0,121
1546868586464,989,240 /EndUserStorage/Update,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,364,748,1,1,989,0,725
1546868587458,29,242 /web2/wojsock/info,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,667,842,1,1,29,0,0
1546868587490,1217,244 /event/tell,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,246,2449,1,1,1217,0,1008
1546868588708,210,245 /event/tell,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,246,4647,1,1,210,0,0
1546868588921,176,246 /event/tell,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,246,2441,1,1,176,0,0
1546868589098,238,247 /event/tell,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,246,2478,1,1,238,0,0
1546868589337,205,248 /event/tell,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,246,4430,1,1,205,0,0
1546868589544,1042,249 /event/tell,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,246,2476,1,1,1042,0,834
1546868590590,207,250 /event/tell,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,246,4435,1,1,206,0,0
1546868590798,176,251 /event/tell,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,246,2483,1,1,176,0,0
1546868590975,176,252 /event/tell,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,246,4479,1,1,176,0,0
1546868591152,149,265 /rest/textController/getText,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,659,884,2,2,149,0,123
1546868591305,22,266 /rest/textController/getText,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,653,880,2,2,22,0,0
1546868591328,200,268 /event/tell,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-1,text,true,,246,4504,2,2,200,0,0
1546868592302,179,108 /,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-2,text,true,,1956,786,2,2,157,0,135
1546868592487,64,111 /js/jquery/jquery.min.js,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-2,text,true,,85922,455,2,2,42,0,0
1546868592553,45,112 /js/vendor/foundation/foundation.min.js,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-2,text,true,,109437,470,2,2,21,0,0
1546868592599,74,110 /css/generated/main.css,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-2,text,true,,342007,469,2,2,21,0,0
1546868592674,20,113 /images/animana-logo.svg,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-2,bin,true,,3953,467,2,2,20,0,0
1546868593695,391,120 /web2/login,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-2,text,true,,19060,0,2,2,299,0,0
1546868594091,156,122 /css/floatingheader.css,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-2,text,true,,1853,483,2,2,156,0,132
1546868594250,25,124 /js/libraries/qtip/css/jquery.qtip.min.css,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-2,text,true,,9723,502,2,2,24,0,0
1546868594277,46,123 /css/jQuery/themes/base/jquery-ui.min.css,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-2,text,true,,26095,634,2,2,26,0,0
1546868594326,26,125 /js/libraries/gritter/jquery.gritter.css,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-2,text,true,,2582,500,2,2,26,0,0
1546868594355,26,126 /css/fontello.css,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-2,text,true,,15444,610,2,2,25,0,0
1546868594384,24,127 /css/animation.css,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-2,text,true,,2372,611,2,2,24,0,0
1546868594411,26,129 /js/libraries/jquery.dialog.extra.js,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-2,text,true,,9299,481,2,2,26,0,0
1546868594439,24,130 /js/libraries/jquery.form.min.js,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-2,text,true,,15636,610,2,2,24,0,0
1546868594465,25,131 /js/libraries/jquery.blockUI.js,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-2,text,true,,20455,609,2,2,25,0,0
1546868594491,24,133 /js/libraries/gritter/jquery.gritter.min.js,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-2,text,true,,4771,754,2,2,24,0,0
1546868594516,23,132 /js/libraries/fixedheadertable/jquery.fixedheadertable.min.js,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-2,text,true,,14855,639,2,2,23,0,0
1546868594541,129,128 /js/jquery/jquery-ui.min.js,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-2,text,true,,240960,472,2,2,24,0,0
1546868594670,23,134 /js/libraries/i18n/jquery.ui.datepicker-nl.min.js,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-2,text,true,,1410,627,2,2,23,0,0
1546868594695,50,135 /js/jquery.animana.functions.js,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-2,text,true,,67880,476,2,2,24,0,0
1546868594747,22,137 /js/libraries/maskedinput/jquery.maskedinput-1.3.1.min.js,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-2,text,true,,4097,768,2,2,22,0,0
1546868594771,29,136 /js/libraries/qtip/jquery.qtip.min.js,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-2,text,true,,44775,748,2,2,27,0,0
1546868594801,23,138 /js/libraries/feedback/jquery.feedback-1.2.0.js,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-2,text,true,,5527,758,2,2,23,0,0
1546868594825,24,139 /js/libraries/jstorage.min.js,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-2,text,true,,11747,740,2,2,24,0,0
1546868594850,24,140 /js/animana.js,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-2,text,true,,12320,592,2,2,24,0,0
1546868594875,22,141 /js/print.js,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-2,text,true,,2545,590,2,2,22,0,0
1546868594898,23,142 /js/libraries/jquery.cookie.js,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-2,text,true,,1953,741,2,2,23,0,0
1546868594922,22,143 /js/animana-analytics.js,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-2,text,true,,3629,602,2,2,22,0,0
1546868594945,24,145 /js/libraries/modernizr.js,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-2,text,true,,11794,737,2,2,24,0,0
1546868594971,23,146 /js/libraries/placeholder.js,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-2,text,true,,3017,739,2,2,23,0,0
1546868594996,62,144 /js/vendor/foundation/foundation.modified.min.js,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-2,text,true,,109611,626,2,2,27,0,0
1546868595060,25,147 /js/header-bar.js,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-2,text,true,,10873,595,2,2,25,0,0
1546868595087,23,148 /js/libraries/translator.js,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-2,text,true,,1753,738,2,2,23,0,0
1546868595112,23,149 /js/libraries/switchuser.js,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-2,text,true,,1388,738,2,2,23,0,0
1546868595137,30,150 /,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-2,text,true,,2154,510,2,2,29,0,0
1546868595169,24,153 /js/settings.js,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-2,text,true,,823,716,2,2,23,0,0
1546868595195,27,152 /css/main.css,200,OK,IdexxAnimana_LoadTest_80ConcurrentUsers  1-2,text,true,,25382,729,2,2,26,0,0
